Niveau,Code de la CNP v1.0,Titres de classes,Nom du type d’élément Français,Description d’élément Français
5,63211,"Esthéticiens/esthéticiennes, électrolystes et personnel assimilé",Tous les exemples,technicien/technicienne en électrolyse 
5,63211,"Esthéticiens/esthéticiennes, électrolystes et personnel assimilé",Tous les exemples,technicien/technicienne en greffe de cheveux 
5,63211,"Esthéticiens/esthéticiennes, électrolystes et personnel assimilé",Tous les exemples,technicien/technicienne en soins de la peau 
5,63211,"Esthéticiens/esthéticiennes, électrolystes et personnel assimilé",Tous les exemples,technicien/technicienne en soins des ongles 
5,63211,"Esthéticiens/esthéticiennes, électrolystes et personnel assimilé",Tous les exemples,technicien/technicienne en thermologie et en électrolyse 
5,63211,"Esthéticiens/esthéticiennes, électrolystes et personnel assimilé",Tous les exemples,thérapeute autorisé/thérapeute autorisée en dermatologie 
5,63211,"Esthéticiens/esthéticiennes, électrolystes et personnel assimilé",Tous les exemples,thérapeute en dermatologie 
5,63211,"Esthéticiens/esthéticiennes, électrolystes et personnel assimilé",Tous les exemples,trichologue 
5,63211,"Esthéticiens/esthéticiennes, électrolystes et personnel assimilé",Tous les exemples,visagiste 
5,63211,"Esthéticiens/esthéticiennes, électrolystes et personnel assimilé",Exclusion(s),Coiffeurs/coiffeuses et barbiers  (Voir 63210 Coiffeurs/coiffeuses et barbiers)
5,63211,"Esthéticiens/esthéticiennes, électrolystes et personnel assimilé",Exclusion(s),"Conseillers/conseillères imagistes, conseillers mondains/conseillères mondaines et autres conseillers/conseillères en soins personnalisés  (Voir 64201 Conseillers/conseillères imagistes, conseillers mondains/conseillères mondaines et autres conseillers/conseillères en soins personnalisés)"
5,63211,"Esthéticiens/esthéticiennes, électrolystes et personnel assimilé",Exclusion(s),"Maquilleur/maquilleuse - cinéma, diffusion et arts de la scène  (Voir 52119 Autre personnel technique et personnel de coordination du cinéma, de la radiotélédiffusion et des arts de la scène)"
5,63211,"Esthéticiens/esthéticiennes, électrolystes et personnel assimilé",Fonctions principales,Ce groupe exerce une partie ou l'ensemble des fonctions suivantes : 
5,63211,"Esthéticiens/esthéticiennes, électrolystes et personnel assimilé",Fonctions principales,Les esthéticiens 
5,63211,"Esthéticiens/esthéticiennes, électrolystes et personnel assimilé",Fonctions principales,prodiguent des soins esthétiques pour le visage et le corps en utilisant des techniques et des produits spécialisés. 
5,63211,"Esthéticiens/esthéticiennes, électrolystes et personnel assimilé",Fonctions principales,Les maquilleurs 
5,63211,"Esthéticiens/esthéticiennes, électrolystes et personnel assimilé",Fonctions principales,"conseillent les clients sur l'utilisation du maquillage et d'autres produits de beauté et appliquent du maquillage aux clients; ils se spécialisent, s'il y a lieu, dans le maquillage des mannequins de mode ou d'autres personnes en cas de grandes occasions. "
5,63211,"Esthéticiens/esthéticiennes, électrolystes et personnel assimilé",Fonctions principales,Les électrolystes 
5,63211,"Esthéticiens/esthéticiennes, électrolystes et personnel assimilé",Fonctions principales,"éliminent définitivement des poils superflus du visage ou du corps en utilisant des filaments d'appareils spécialisés électriques, des appareils au laser ou d'autres méthodes. "
5,63211,"Esthéticiens/esthéticiennes, électrolystes et personnel assimilé",Fonctions principales,Les manucures et les pédicures 
5,63211,"Esthéticiens/esthéticiennes, électrolystes et personnel assimilé",Fonctions principales,"nettoient, taillent et vernissent les ongles des mains et des pieds et dispensent des soins connexes. "
5,63211,"Esthéticiens/esthéticiennes, électrolystes et personnel assimilé",Fonctions principales,Les spécialistes du cuir chevelu 
5,63211,"Esthéticiens/esthéticiennes, électrolystes et personnel assimilé",Fonctions principales,appliquent des lotions médicamenteuses pour traiter les problèmes du cuir chevelu et la perte des cheveux. 
5,63211,"Esthéticiens/esthéticiennes, électrolystes et personnel assimilé",Fonctions principales,Les tatoueurs 
5,63211,"Esthéticiens/esthéticiennes, électrolystes et personnel assimilé",Fonctions principales,"nettoient et stérilisent l'équipement de tatouage et les zones de travail; consultent et conseillent les clients en ce qui concerne la taille, la couleur, le dessin et l'emplacement de l'art corporel; utilisent un démographe pour pigmenter de manière permanente la peau du client avec des colorants chimiques; maintiennent des procédures de santé et sécurité; et peuvent appliquer des dessins temporaires à la peau du client. "
5,63211,"Esthéticiens/esthéticiennes, électrolystes et personnel assimilé",Fonctions principales,Les techniciens en greffe de cheveux (non médicaux) 
5,63211,"Esthéticiens/esthéticiennes, électrolystes et personnel assimilé",Fonctions principales,"préparent et posent des perruques faites sur mesure sur le cuir chevelu des clients, tissent les postiches dans la chevelure des clients et appliquent des traitements pour le cuir chevelu. "
5,63211,"Esthéticiens/esthéticiennes, électrolystes et personnel assimilé",Conditions d'accès à la profession,"Un diplôme d'études secondaires et une formation scolaire, collégiale ou dans une école de soins de beauté sont exigés des cosméticiens, esthéticiens, électrolystes, manucures et pédicures ou une formation en cours d'emploi peut être offerte. "
5,63211,"Esthéticiens/esthéticiennes, électrolystes et personnel assimilé",Conditions d'accès à la profession,Les électrolystes doivent habituellement être certifiés par un établissement d'enseignement ou de formation professionnelle. 
5,63211,"Esthéticiens/esthéticiennes, électrolystes et personnel assimilé",Conditions d'accès à la profession,L'appartenance à l'association provinciale ou nationale d'électrolystes peut être exigée. 
5,63211,"Esthéticiens/esthéticiennes, électrolystes et personnel assimilé",Conditions d'accès à la profession,L'obtention d'un diplôme d'un programme en thérapie dermique peut être exigée pour offrir des services d'électrolyse au laser et de traitement des lésions vasculaires. 
5,63211,"Esthéticiens/esthéticiennes, électrolystes et personnel assimilé",Conditions d'accès à la profession,Les esthéticiens doivent habituellement être certifiés par un établissement d'enseignement ou de formation professionnelle. 
5,63211,"Esthéticiens/esthéticiennes, électrolystes et personnel assimilé",Conditions d'accès à la profession,"Un programme d'apprentissage pour les électrolystes, les esthéticiens et les poseurs d'ongles est offert au Manitoba. Un certificat de qualification pour chacune de ces trois professions est obligatoire dans cette même province. "
5,63211,"Esthéticiens/esthéticiennes, électrolystes et personnel assimilé",Conditions d'accès à la profession,Un permis d'affaires est exigé des propriétaires exploitants d'établissements offrant ces services. 
5,63211,"Esthéticiens/esthéticiennes, électrolystes et personnel assimilé",Conditions d'accès à la profession,Les praticiens qui offrent ces services doivent se conformer aux procédures de contrôle des infections. 
5,63211,"Esthéticiens/esthéticiennes, électrolystes et personnel assimilé",Renseignements supplémentaires,"Il n'y a pas ou peu de mobilité entre les différents emplois de ce groupe de base, à moins d'acquérir une formation spécialisée additionnelle. "
5,63220,Cordonniers/cordonnières et fabricants/fabricantes de chaussures,Exemple(s) illustratif(s),bottier/bottière 
5,63220,Cordonniers/cordonnières et fabricants/fabricantes de chaussures,Exemple(s) illustratif(s),cordonnier/cordonnière 
5,63220,Cordonniers/cordonnières et fabricants/fabricantes de chaussures,Exemple(s) illustratif(s),fabricant/fabricante de chaussures 
5,63220,Cordonniers/cordonnières et fabricants/fabricantes de chaussures,Exemple(s) illustratif(s),fabricant/fabricante de chaussures orthopédiques 
5,63220,Cordonniers/cordonnières et fabricants/fabricantes de chaussures,Exemple(s) illustratif(s),fabricant/fabricante de chaussures sur mesure 
5,63220,Cordonniers/cordonnières et fabricants/fabricantes de chaussures,Tous les exemples,bottier/bottière 
5,63220,Cordonniers/cordonnières et fabricants/fabricantes de chaussures,Tous les exemples,cordonnier/cordonnière 
5,63220,Cordonniers/cordonnières et fabricants/fabricantes de chaussures,Tous les exemples,cordonnier/cordonnière - commerce de détail 
5,63220,Cordonniers/cordonnières et fabricants/fabricantes de chaussures,Tous les exemples,cordonnier-bottier/cordonnière-bottière 
5,63220,Cordonniers/cordonnières et fabricants/fabricantes de chaussures,Tous les exemples,cordonnier-orthopédiste/cordonnière-orthopédiste 
5,63220,Cordonniers/cordonnières et fabricants/fabricantes de chaussures,Tous les exemples,fabricant/fabricante de bottes 
5,63220,Cordonniers/cordonnières et fabricants/fabricantes de chaussures,Tous les exemples,fabricant/fabricante de chaussures 
5,63220,Cordonniers/cordonnières et fabricants/fabricantes de chaussures,Tous les exemples,fabricant/fabricante de chaussures orthopédiques 
5,63220,Cordonniers/cordonnières et fabricants/fabricantes de chaussures,Tous les exemples,fabricant/fabricante de chaussures sur mesure 
5,63220,Cordonniers/cordonnières et fabricants/fabricantes de chaussures,Tous les exemples,teinturier/teinturière de chaussures 
5,63220,Cordonniers/cordonnières et fabricants/fabricantes de chaussures,Exclusion(s),Couseur/couseuse d'articles chaussants  (Voir 94132 Opérateurs/opératrices de machines à coudre industrielles)
5,63220,Cordonniers/cordonnières et fabricants/fabricantes de chaussures,Exclusion(s),"Manoeuvre - fabrication de chaussures  (Voir 95109 Autres manoeuvres des services de transformation, de fabrication et d'utilité publique)"
5,63220,Cordonniers/cordonnières et fabricants/fabricantes de chaussures,Exclusion(s),Coupeur/coupeuse d'éléments de chaussures - fabrication d'articles chaussants  (Voir 95105 Manoeuvres dans la fabrication et la coupe des produits du textile)
5,63220,Cordonniers/cordonnières et fabricants/fabricantes de chaussures,Exclusion(s),Couseur/couseuse de chaussures  (Voir 94132 Opérateurs/opératrices de machines à coudre industrielles)
5,63220,Cordonniers/cordonnières et fabricants/fabricantes de chaussures,Exclusion(s),Couseur/couseuse d'éléments de chaussures  (Voir 94132 Opérateurs/opératrices de machines à coudre industrielles)
5,63220,Cordonniers/cordonnières et fabricants/fabricantes de chaussures,Fonctions principales,Ce groupe exerce une partie ou l'ensemble des fonctions suivantes : 
5,63220,Cordonniers/cordonnières et fabricants/fabricantes de chaussures,Fonctions principales,Les fabricants de chaussures 
5,63220,Cordonniers/cordonnières et fabricants/fabricantes de chaussures,Fonctions principales,discuter du type de chaussures à fabriquer et obtenir les mesures des clients; 
5,63220,Cordonniers/cordonnières et fabricants/fabricantes de chaussures,Fonctions principales,"sélectionner des patrons, du cuir ou d'autre matériel, et tracer et couper des patrons; "
5,63220,Cordonniers/cordonnières et fabricants/fabricantes de chaussures,Fonctions principales,"sélectionner et monter les formes, installer les semelles aux formes et coudre ou coller les autres pièces; "
5,63220,Cordonniers/cordonnières et fabricants/fabricantes de chaussures,Fonctions principales,"tailler, parer et finir des bottes ou des chaussures; "
5,63220,Cordonniers/cordonnières et fabricants/fabricantes de chaussures,Fonctions principales,évaluer le coût des chaussures sur mesure et percevoir le paiement des clients; 
5,63220,Cordonniers/cordonnières et fabricants/fabricantes de chaussures,Fonctions principales,"superviser, s'il y a lieu, d'autres cordonniers ou fabricants de chaussures. "
5,63220,Cordonniers/cordonnières et fabricants/fabricantes de chaussures,Fonctions principales,Les cordonniers 
5,63220,Cordonniers/cordonnières et fabricants/fabricantes de chaussures,Fonctions principales,"réparer des semelles, des talons et d'autres parties de chaussures en utilisant des machines à coudre, à polir ou d'autres machines, matériel et équipement; "
5,63220,Cordonniers/cordonnières et fabricants/fabricantes de chaussures,Fonctions principales,"réparer des ceintures, des bagages, des bourses et d'autres produits semblables; "
5,63220,Cordonniers/cordonnières et fabricants/fabricantes de chaussures,Fonctions principales,évaluer le coût de réparation des chaussures et percevoir le paiement. 
5,63220,Cordonniers/cordonnières et fabricants/fabricantes de chaussures,Conditions d'accès à la profession,Quelques années d'études secondaires peuvent être exigées. 
5,63220,Cordonniers/cordonnières et fabricants/fabricantes de chaussures,Conditions d'accès à la profession,Plusieurs mois de formation en cours d'emploi sont fournis aux cordonniers. 
5,63220,Cordonniers/cordonnières et fabricants/fabricantes de chaussures,Conditions d'accès à la profession,"Une formation approfondie, en cours d'emploi, est offerte aux fabricants de chaussures. "
5,63220,Cordonniers/cordonnières et fabricants/fabricantes de chaussures,Conditions d'accès à la profession,L'expérience en tant que cordonnier peut être exigée des fabricants de chaussures. 
5,63220,Cordonniers/cordonnières et fabricants/fabricantes de chaussures,Renseignements supplémentaires,L'expérience permet aux cordonniers d'accéder à des postes de fabricants de chaussures. 
5,63221,Tapissiers-garnisseurs/tapissières-garnisseuses,Exemple(s) illustratif(s),rembourreur/rembourreuse 
5,63221,Tapissiers-garnisseurs/tapissières-garnisseuses,Exemple(s) illustratif(s),rembourreur/rembourreuse sur mesure 
5,63221,Tapissiers-garnisseurs/tapissières-garnisseuses,Exemple(s) illustratif(s),tapissier/tapissière d'automobiles 
